,pred_labels
52471,1
52472,1
52473,1
52474,1
52475,0
52476,0
52477,0
52478,0
52479,0
52480,0
52481,0
52482,0
52483,0
52484,0
52485,0
52486,0
52487,0
52488,1
52489,0
52490,0
52491,1
52492,1
52493,1
52494,1
52495,0
52496,1
52497,1
52498,1
52499,1
52500,0
52501,0
52502,0
52503,0
52504,0
52505,0
52506,0
52507,0
52508,0
52509,1
52510,0
52511,1
52512,1
52513,1
52514,1
52515,1
52516,1
52517,1
52518,1
52519,0
52520,0
52521,1
52522,1
52523,1
52524,1
52525,1
52526,0
52527,0
52528,0
52529,0
52530,1
52531,1
52532,1
52533,1
52534,1
52535,1
52536,1
52537,1
52538,1
52539,1
52540,1
52541,1
52542,0
52543,0
52544,0
52545,0
52546,0
52547,0
52548,0
52549,0
52550,1
52551,1
52552,1
52553,1
52554,1
52555,1
52556,1
52557,1
52558,1
52559,1
52560,1
52561,1
52562,1
52563,1
52564,1
52565,1
52566,1
52567,1
52568,1
52569,1
52570,1
52571,1
52572,1
52573,0
52574,1
52575,1
52576,1
52577,1
52578,0
52579,0
52580,0
52581,0
52582,0
52583,0
52584,0
52585,0
52586,0
52587,0
52588,1
52589,1
52590,1
52591,1
52592,0
52593,1
52594,1
52595,1
52596,1
52597,0
52598,1
52599,0
52600,1
52601,1
52602,1
52603,1
52604,1
52605,0
52606,0
52607,0
52608,0
52609,0
52610,0
52611,1
52612,1
52613,0
52614,1
52615,1
52616,1
52617,0
52618,0
52619,1
52620,0
52621,1
52622,0
52623,0
52624,0
52625,0
52626,0
52627,0
52628,0
52629,0
52630,0
52631,0
52632,0
52633,0
52634,0
52635,0
52636,1
52637,0
52638,1
52639,1
52640,1
52641,1
52642,0
52643,1
52644,1
52645,1
52646,1
52647,1
52648,1
52649,1
52650,1
52651,1
52652,1
52653,1
52654,1
52655,0
52656,1
52657,1
52658,1
52659,1
52660,1
52661,1
52662,1
52663,1
52664,1
52665,1
52666,1
52667,1
52668,2
52669,1
52670,1
52671,1
52672,1
52673,0
52674,0
52675,0
52676,1
52677,1
52678,1
52679,1
52680,1
52681,1
52682,1
52683,1
52684,1
52685,1
52686,1
52687,1
52688,1
52689,1
52690,1
52691,0
52692,1
52693,1
52694,1
52695,1
52696,1
52697,0
52698,1
52699,1
52700,1
52701,1
52702,1
52703,1
52704,1
52705,1
52706,1
52707,1
52708,1
52709,1
52710,1
52711,1
52712,1
52713,0
52714,0
52715,0
52716,1
52717,1
52718,1
52719,1
52720,1
52721,1
52722,1
52723,1
52724,1
52725,1
52726,1
52727,1
52728,1
52729,1
52730,1
52731,1
52732,0
52733,1
52734,1
52735,1
52736,1
52737,1
52738,1
52739,1
52740,0
52741,0
52742,0
52743,1
52744,1
52745,1
52746,1
52747,1
52748,1
52749,1
52750,0
52751,0
52752,1
52753,1
52754,1
52755,1
52756,1
52757,2
52758,1
52759,1
52760,1
52761,1
52762,1
52763,1
52764,1
52765,1
52766,1
52767,1
52768,1
52769,1
52770,1
52771,1
52772,1
52773,1
52774,1
52775,1
52776,1
52777,1
52778,1
52779,0
52780,1
52781,1
52782,1
52783,1
52784,1
52785,1
52786,1
52787,1
52788,1
52789,1
52790,1
52791,1
52792,0
52793,0
52794,1
52795,1
52796,1
52797,1
52798,0
52799,1
52800,1
52801,1
52802,1
52803,1
52804,1
52805,1
52806,1
52807,1
52808,1
52809,0
52810,0
52811,1
52812,1
52813,1
52814,1
52815,1
52816,1
52817,1
52818,0
52819,1
52820,1
52821,1
52822,1
52823,1
52824,1
52825,0
52826,1
52827,1
52828,1
52829,1
52830,0
52831,1
52832,1
52833,1
52834,1
52835,1
52836,1
52837,1
52838,1
52839,2
52840,2
52841,1
52842,1
52843,1
52844,1
52845,1
52846,1
52847,1
52848,1
52849,0
52850,1
52851,0
52852,1
52853,1
52854,1
52855,1
52856,1
52857,1
52858,2
52859,1
52860,1
52861,0
52862,0
52863,1
52864,1
52865,1
52866,1
52867,1
52868,1
52869,1
52870,0
52871,0
52872,0
52873,0
52874,0
52875,0
52876,0
52877,1
52878,1
52879,1
52880,1
52881,1
52882,1
52883,1
52884,1
52885,1
52886,1
52887,0
52888,1
52889,1
52890,1
52891,1
52892,1
52893,1
52894,1
52895,0
52896,1
52897,1
52898,1
52899,1
52900,0
52901,1
52902,1
52903,1
52904,1
52905,0
52906,1
52907,1
52908,1
52909,1
52910,1
52911,1
52912,1
52913,1
52914,1
52915,1
52916,1
52917,1
52918,1
52919,1
52920,1
52921,0
52922,1
52923,1
52924,1
52925,1
52926,0
52927,0
52928,0
52929,0
52930,0
52931,1
52932,2
52933,1
52934,0
52935,0
52936,0
52937,0
52938,1
52939,0
52940,0
52941,0
52942,0
52943,0
52944,0
52945,0
52946,1
52947,0
52948,1
52949,1
52950,1
52951,0
52952,1
52953,1
52954,1
52955,1
52956,1
52957,1
52958,0
52959,0
52960,0
52961,0
52962,0
52963,1
52964,1
52965,1
52966,1
52967,1
52968,1
52969,1
52970,1
52971,1
52972,0
52973,1
52974,1
52975,1
52976,2
52977,0
52978,1
52979,1
52980,1
52981,1
52982,1
52983,1
52984,1
52985,0
52986,1
52987,1
52988,1
52989,1
52990,1
52991,1
52992,1
52993,1
52994,1
52995,1
52996,1
52997,1
52998,1
52999,1
53000,1
53001,1
53002,1
53003,1
53004,1
53005,1
53006,1
53007,1
53008,1
53009,1
53010,1
53011,1
53012,1
53013,1
53014,1
53015,1
53016,1
53017,1
53018,1
53019,1
53020,1
53021,1
53022,1
53023,1
53024,1
53025,0
53026,1
53027,2
53028,1
53029,1
53030,1
53031,1
53032,1
53033,1
53034,0
53035,0
53036,0
53037,0
53038,0
53039,0
53040,1
53041,1
53042,1
53043,1
53044,1
53045,1
53046,1
53047,1
53048,1
53049,1
53050,1
53051,1
53052,1
53053,1
53054,1
53055,0
53056,1
53057,1
53058,1
53059,1
53060,1
53061,1
53062,0
53063,1
53064,1
53065,1
53066,0
53067,0
53068,0
53069,0
53070,1
53071,1
53072,0
53073,1
53074,1
53075,1
53076,1
53077,1
53078,1
53079,1
53080,1
53081,1
53082,1
53083,1
53084,1
53085,1
53086,1
53087,1
53088,1
53089,1
53090,1
53091,1
53092,1
53093,1
53094,1
53095,1
53096,1
53097,1
53098,1
53099,1
53100,1
53101,1
53102,1
53103,1
53104,2
53105,2
53106,1
53107,1
53108,1
53109,1
53110,1
53111,1
53112,1
53113,1
53114,1
53115,1
53116,1
53117,1
53118,1
53119,1
53120,0
53121,1
53122,1
53123,0
53124,0
53125,0
53126,0
53127,0
53128,1
53129,0
53130,1
53131,1
53132,0
53133,1
53134,1
53135,1
53136,1
53137,1
53138,1
53139,0
53140,0
53141,1
53142,0
53143,0
53144,1
53145,2
53146,1
53147,1
53148,1
53149,1
53150,1
53151,1
53152,2
53153,0
53154,0
53155,1
53156,1
53157,1
53158,1
53159,1
53160,1
53161,1
53162,1
53163,1
53164,1
53165,1
53166,1
53167,1
53168,1
53169,1
53170,0
53171,1
53172,1
53173,1
53174,1
53175,1
53176,1
53177,1
53178,1
53179,1
53180,1
53181,1
53182,1
53183,1
53184,1
53185,1
53186,1
53187,1
53188,1
53189,1
53190,1
53191,1
53192,1
53193,1
53194,1
53195,1
53196,1
53197,1
53198,1
53199,1
53200,1
53201,1
53202,1
53203,1
53204,1
53205,1
53206,1
53207,1
53208,1
53209,1
53210,1
53211,1
53212,1
53213,1
53214,1
53215,1
53216,1
53217,1
53218,1
53219,1
53220,1
53221,1
53222,1
53223,1
53224,1
53225,1
53226,1
53227,1
53228,1
53229,1
53230,1
53231,1
53232,1
53233,1
53234,1
53235,1
53236,2
53237,1
53238,0
53239,1
53240,0
53241,1
53242,1
53243,0
53244,1
53245,1
53246,1
53247,0
53248,0
53249,0
53250,1
53251,1
53252,1
53253,1
53254,1
53255,1
53256,1
53257,1
53258,1
53259,1
53260,2
53261,2
53262,1
53263,1
53264,1
53265,1
53266,1
53267,1
53268,1
53269,1
53270,0
53271,1
53272,1
53273,1
53274,1
53275,1
53276,1
53277,1
53278,1
53279,1
53280,1
53281,1
53282,1
53283,1
53284,1
53285,1
53286,1
53287,1
53288,1
53289,1
53290,1
53291,1
53292,1
53293,1
53294,1
53295,1
53296,1
53297,1
53298,1
53299,1
53300,1
53301,1
53302,1
53303,1
53304,2
53305,1
53306,1
53307,1
53308,0
53309,1
53310,1
53311,1
53312,1
53313,1
53314,1
53315,1
53316,1
53317,1
53318,1
53319,1
53320,1
53321,1
53322,1
53323,1
53324,1
53325,1
53326,1
53327,1
53328,1
53329,1
53330,1
53331,1
53332,1
53333,1
53334,1
53335,1
53336,1
53337,1
53338,1
53339,1
53340,1
53341,1
53342,1
53343,1
53344,1
53345,1
53346,0
53347,1
53348,1
53349,0
53350,1
53351,1
53352,1
53353,0
53354,0
53355,0
53356,0
53357,0
53358,0
53359,0
53360,0
53361,1
53362,1
53363,1
53364,1
53365,1
53366,1
53367,0
53368,1
53369,1
53370,1
53371,1
53372,0
53373,1
53374,1
53375,1
53376,1
53377,2
53378,1
53379,0
53380,1
53381,2
53382,1
53383,1
53384,1
53385,1
53386,1
53387,1
53388,0
53389,1
53390,0
53391,1
53392,1
53393,2
53394,1
53395,1
53396,0
53397,0
53398,0
53399,0
53400,0
53401,0
53402,0
53403,0
53404,0
53405,0
53406,0
53407,1
53408,1
53409,1
53410,1
53411,1
53412,0
53413,1
53414,1
53415,1
53416,1
53417,1
53418,1
53419,1
53420,1
53421,1
53422,1
53423,1
53424,1
53425,1
53426,1
53427,1
53428,1
53429,1
53430,1
53431,1
53432,1
53433,1
53434,1
53435,1
53436,0
53437,1
53438,1
53439,1
53440,1
53441,1
53442,1
53443,1
53444,1
53445,1
53446,0
53447,1
53448,1
53449,1
53450,0
53451,1
53452,1
53453,1
53454,1
53455,1
53456,1
53457,1
53458,1
53459,1
53460,1
53461,1
53462,1
53463,1
53464,1
53465,1
53466,1
53467,1
53468,1
53469,1
53470,1
53471,1
53472,1
53473,1
53474,0
53475,1
53476,1
53477,1
53478,1
53479,1
53480,1
53481,1
53482,1
53483,1
53484,0
53485,0
53486,1
53487,1
53488,1
53489,1
53490,1
53491,1
53492,1
53493,1
53494,0
53495,1
53496,1
53497,1
53498,1
53499,1
53500,1
53501,1
53502,1
53503,1
53504,1
53505,1
53506,1
53507,1
53508,1
53509,1
53510,1
53511,1
53512,1
53513,1
53514,1
53515,1
53516,1
53517,1
53518,1
53519,0
53520,0
53521,1
53522,1
53523,1
53524,1
53525,1
53526,1
53527,1
53528,0
53529,1
53530,1
53531,1
53532,1
53533,1
53534,1
53535,1
53536,1
53537,1
53538,1
53539,1
53540,1
53541,1
53542,1
53543,1
53544,1
53545,1
53546,1
53547,1
53548,1
53549,1
53550,1
53551,2
53552,1
53553,1
53554,1
53555,1
53556,1
53557,0
53558,0
53559,1
53560,1
53561,1
53562,1
53563,0
53564,0
53565,1
53566,1
53567,1
53568,1
53569,1
53570,1
53571,1
53572,1
53573,1
53574,1
53575,1
53576,1
53577,0
53578,1
53579,1
53580,0
53581,2
53582,1
53583,2
53584,1
53585,1
53586,1
53587,1
53588,1
53589,1
53590,1
53591,1
53592,1
53593,1
53594,1
53595,1
53596,1
53597,1
53598,1
53599,1
53600,1
53601,1
53602,1
53603,1
53604,1
53605,1
53606,1
53607,1
53608,1
53609,1
53610,1
53611,1
53612,1
53613,1
53614,1
53615,1
53616,1
53617,1
53618,1
53619,1
53620,2
53621,1
53622,1
53623,1
53624,1
53625,1
53626,1
53627,1
53628,1
53629,1
53630,1
53631,1
53632,0
53633,1
53634,1
53635,1
53636,1
53637,1
53638,1
53639,0
53640,1
53641,1
53642,1
53643,1
53644,1
53645,1
53646,1
53647,1
53648,0
53649,1
53650,1
53651,1
53652,1
53653,1
53654,0
53655,1
53656,1
53657,1
53658,1
53659,1
53660,1
53661,1
53662,1
53663,1
53664,1
53665,1
53666,1
53667,1
53668,1
53669,1
53670,1
53671,2
53672,1
53673,1
53674,1
53675,1
53676,1
53677,1
53678,1
53679,0
53680,1
53681,1
53682,1
53683,1
53684,1
53685,1
53686,1
53687,0
53688,0
53689,0
53690,0
53691,1
53692,1
53693,1
53694,2
53695,1
53696,1
53697,1
53698,1
53699,1
53700,1
53701,1
53702,1
53703,1
53704,1
53705,0
53706,1
53707,1
53708,1
53709,1
53710,1
53711,1
53712,1
53713,0
53714,0
53715,0
53716,1
53717,1
53718,1
53719,1
53720,1
53721,1
53722,1
53723,1
53724,1
53725,0
53726,0
53727,1
53728,1
53729,1
53730,1
53731,1
53732,1
53733,1
53734,1
53735,1
53736,1
53737,1
53738,1
53739,1
53740,1
53741,1
53742,1
53743,1
53744,1
53745,1
53746,1
53747,1
53748,1
53749,1
53750,1
53751,1
53752,1
53753,1
53754,1
53755,1
53756,1
53757,1
53758,1
53759,0
53760,0
53761,1
53762,1
53763,0
53764,1
53765,1
53766,1
53767,1
53768,1
53769,1
53770,1
53771,1
53772,1
53773,1
53774,1
53775,1
53776,1
53777,1
53778,0
53779,0
53780,0
53781,0
53782,0
53783,0
53784,0
53785,0
53786,0
53787,0
53788,0
53789,0
53790,0
53791,0
53792,0
53793,0
53794,0
53795,0
53796,0
53797,0
53798,1
53799,1
53800,1
53801,1
53802,1
53803,1
53804,1
53805,1
53806,1
53807,1
53808,1
53809,1
53810,1
53811,1
53812,1
53813,1
53814,1
53815,1
53816,1
53817,1
53818,1
53819,1
53820,1
53821,1
53822,1
53823,1
53824,1
53825,1
53826,0
53827,1
53828,0
53829,1
53830,1
53831,1
53832,1
53833,0
53834,0
53835,1
53836,1
53837,1
53838,1
53839,1
53840,1
53841,1
53842,1
53843,1
53844,1
53845,1
53846,1
53847,1
53848,1
53849,0
53850,0
53851,0
53852,0
53853,0
53854,0
53855,0
53856,0
53857,0
53858,0
53859,1
53860,1
53861,1
53862,1
53863,1
53864,1
53865,0
53866,1
53867,1
53868,1
53869,1
53870,1
53871,1
53872,1
53873,1
53874,1
53875,1
53876,0
53877,1
53878,1
53879,1
53880,0
53881,0
53882,1
53883,1
53884,0
53885,0
53886,0
53887,0
53888,2
53889,0
53890,1
53891,1
53892,0
53893,1
53894,0
53895,1
53896,1
53897,0
53898,1
53899,0
53900,1
53901,1
53902,1
53903,1
53904,1
53905,1
53906,1
53907,1
53908,1
53909,1
53910,1
53911,1
53912,1
53913,1
53914,1
53915,1
53916,1
53917,1
53918,1
53919,1
53920,1
53921,1
53922,0
53923,0
53924,1
53925,1
53926,1
53927,1
53928,1
53929,1
53930,1
53931,1
53932,1
53933,1
53934,1
53935,1
53936,1
53937,1
53938,1
53939,1
53940,1
53941,1
53942,1
53943,1
53944,1
53945,1
53946,1
53947,1
53948,1
53949,1
53950,1
53951,1
53952,1
53953,0
53954,0
53955,1
53956,1
53957,1
53958,1
53959,0
53960,1
53961,0
53962,1
53963,1
53964,0
53965,1
53966,1
53967,1
53968,1
53969,1
53970,1
53971,2
53972,0
53973,0
53974,0
53975,0
53976,0
53977,0
53978,0
53979,0
53980,1
53981,0
53982,1
53983,1
53984,1
53985,1
53986,1
53987,1
53988,1
53989,1
53990,1
53991,1
53992,1
53993,1
53994,1
53995,1
53996,1
53997,1
53998,1
53999,1
54000,1
54001,0
54002,1
54003,1
54004,1
54005,1
54006,1
54007,1
54008,1
54009,1
54010,1
54011,1
54012,1
54013,1
54014,1
54015,1
54016,1
54017,1
54018,1
54019,1
54020,1
54021,1
54022,1
54023,1
54024,1
54025,1
54026,1
54027,1
54028,1
54029,1
54030,1
54031,1
54032,1
54033,2
54034,1
54035,1
54036,0
54037,1
54038,1
54039,1
54040,0
54041,1
54042,1
54043,1
54044,0
54045,1
54046,1
54047,1
54048,1
54049,1
54050,1
54051,1
54052,1
54053,1
54054,1
54055,1
54056,1
54057,1
54058,1
54059,1
54060,1
54061,1
54062,1
54063,1
54064,1
54065,1
54066,0
54067,0
54068,0
54069,1
54070,1
54071,1
54072,1
54073,1
54074,0
54075,1
54076,1
54077,1
54078,1
54079,1
54080,1
54081,1
54082,1
54083,1
54084,1
54085,1
54086,1
54087,1
54088,1
54089,1
54090,1
54091,1
54092,1
54093,1
54094,1
54095,1
54096,1
54097,1
54098,1
54099,1
54100,1
54101,1
54102,1
54103,1
54104,1
54105,1
54106,1
54107,1
54108,1
54109,1
54110,1
54111,1
54112,1
54113,1
54114,1
54115,1
54116,1
54117,1
54118,1
54119,0
54120,0
54121,0
54122,0
54123,0
54124,0
54125,0
54126,0
54127,1
54128,0
54129,0
54130,0
54131,0
54132,0
54133,0
54134,0
54135,1
54136,1
54137,1
54138,0
54139,1
54140,1
54141,1
54142,1
54143,1
54144,0
54145,1
54146,1
54147,1
54148,1
54149,1
54150,1
54151,1
54152,1
54153,1
54154,1
54155,1
54156,1
54157,1
54158,1
54159,1
54160,1
54161,1
54162,1
54163,1
54164,1
54165,1
54166,1
54167,1
54168,1
54169,1
54170,1
54171,0
54172,1
54173,0
54174,0
54175,0
54176,1
54177,1
54178,1
54179,0
54180,1
54181,1
54182,1
54183,0
54184,1
54185,2
54186,1
54187,1
54188,1
54189,1
54190,1
54191,1
54192,1
54193,1
54194,1
54195,0
54196,0
54197,0
54198,0
54199,0
54200,0
54201,0
54202,0
54203,0
54204,0
54205,0
54206,0
54207,0
54208,0
54209,0
54210,0
54211,0
54212,0
54213,0
54214,0
54215,0
54216,0
54217,0
54218,0
54219,0
54220,0
54221,1
54222,1
54223,1
54224,1
54225,1
54226,0
54227,1
54228,1
54229,1
54230,1
54231,1
54232,1
54233,1
54234,1
54235,1
54236,1
54237,1
54238,1
54239,1
54240,1
54241,1
54242,1
54243,1
54244,1
54245,1
54246,1
54247,0
54248,1
54249,1
54250,1
54251,1
54252,1
54253,1
54254,1
54255,1
54256,1
54257,1
54258,1
54259,1
54260,1
54261,1
54262,1
54263,1
54264,1
54265,1
54266,1
54267,1
54268,1
54269,1
54270,1
54271,1
54272,1
54273,0
54274,1
54275,1
54276,0
54277,0
54278,0
54279,0
54280,0
54281,1
54282,1
54283,1
54284,1
54285,1
54286,1
54287,1
54288,1
54289,2
54290,1
54291,1
54292,1
54293,1
54294,1
54295,1
54296,1
54297,1
54298,1
54299,1
54300,1
54301,1
54302,1
54303,1
54304,1
54305,1
54306,1
54307,1
54308,1
54309,1
54310,1
54311,2
54312,1
54313,1
54314,0
54315,0
54316,0
54317,1
54318,1
54319,1
54320,1
54321,1
54322,1
54323,1
54324,1
54325,1
54326,1
54327,1
54328,1
54329,1
54330,1
54331,1
54332,1
54333,1
54334,1
54335,1
54336,1
54337,1
54338,1
54339,1
54340,1
54341,1
54342,1
54343,1
54344,1
54345,1
54346,1
54347,1
54348,1
54349,1
54350,0
54351,1
54352,1
54353,0
54354,0
54355,1
54356,1
54357,1
54358,1
54359,1
54360,1
54361,1
54362,1
54363,1
54364,0
54365,0
54366,1
54367,1
54368,1
54369,1
54370,1
54371,0
54372,1
54373,1
54374,1
54375,1
54376,1
54377,1
54378,1
54379,0
54380,1
54381,1
54382,1
54383,1
54384,1
54385,1
54386,1
54387,1
54388,1
54389,1
54390,1
54391,1
54392,1
54393,1
54394,1
54395,1
54396,1
54397,1
54398,1
54399,1
54400,1
54401,1
54402,1
54403,1
54404,1
54405,1
54406,1
54407,1
54408,1
54409,1
54410,1
54411,0
54412,1
54413,1
54414,1
54415,1
54416,0
54417,1
54418,1
54419,1
54420,1
54421,1
54422,1
54423,1
54424,1
54425,1
54426,1
54427,1
54428,1
54429,1
54430,1
54431,1
54432,1
54433,1
54434,1
54435,0
54436,1
54437,1
54438,1
54439,1
54440,1
54441,0
54442,1
54443,1
54444,1
54445,1
54446,1
54447,0
54448,1
54449,1
54450,1
54451,1
54452,1
54453,0
54454,1
54455,0
54456,0
54457,1
54458,1
54459,1
54460,1
54461,1
54462,1
54463,1
54464,1
54465,1
54466,1
54467,1
54468,1
54469,1
54470,1
54471,1
54472,1
54473,1
54474,1
54475,1
54476,0
54477,1
54478,1
54479,1
54480,1
54481,1
54482,1
54483,0
54484,0
54485,1
54486,0
54487,1
54488,0
54489,1
54490,1
54491,1
54492,1
54493,1
54494,1
54495,0
54496,1
54497,1
54498,1
54499,0
54500,0
54501,0
54502,0
54503,0
54504,0
54505,0
54506,0
54507,0
54508,1
54509,1
54510,0
54511,0
54512,0
54513,0
54514,0
54515,0
54516,0
54517,0
54518,0
54519,0
54520,0
54521,0
54522,1
54523,1
54524,1
54525,1
54526,1
54527,1
54528,1
54529,1
54530,1
54531,1
54532,1
54533,1
54534,1
54535,1
54536,1
54537,1
54538,1
54539,0
54540,1
54541,1
54542,1
54543,1
54544,1
54545,1
54546,1
54547,1
54548,1
54549,1
54550,1
54551,1
54552,1
54553,1
54554,1
54555,1
54556,1
54557,1
54558,0
54559,0
54560,1
54561,1
54562,0
54563,1
54564,1
54565,0
54566,0
54567,1
54568,1
54569,1
54570,0
54571,1
54572,1
54573,1
54574,1
54575,1
54576,1
54577,1
54578,2
54579,1
54580,1
54581,1
54582,1
54583,1
54584,1
54585,1
54586,1
54587,1
54588,1
54589,1
54590,1
54591,1
54592,0
54593,1
54594,1
54595,1
54596,1
54597,1
54598,2
54599,1
54600,1
54601,1
54602,1
54603,0
54604,0
54605,0
54606,1
54607,1
54608,1
54609,1
54610,1
54611,0
54612,0
54613,0
54614,0
54615,0
54616,0
54617,0
54618,0
54619,0
54620,0
54621,0
54622,0
54623,0
54624,1
54625,1
54626,1
54627,1
54628,1
54629,1
54630,0
54631,0
54632,0
54633,1
54634,1
54635,1
54636,0
54637,1
54638,1
54639,1
54640,1
54641,1
54642,1
54643,1
54644,1
54645,1
54646,1
54647,1
54648,1
54649,1
54650,1
54651,2
54652,0
54653,1
54654,1
54655,1
54656,1
54657,1
54658,1
54659,1
54660,1
54661,1
54662,1
54663,1
54664,1
54665,1
54666,1
54667,1
54668,0
54669,1
54670,1
54671,1
54672,0
54673,1
54674,1
54675,1
54676,1
54677,1
54678,1
54679,1
54680,1
54681,0
54682,1
54683,1
54684,1
54685,1
54686,1
54687,1
54688,1
54689,1
54690,1
54691,1
54692,1
54693,1
54694,1
54695,1
54696,1
54697,1
54698,1
54699,1
54700,2
54701,0
54702,1
54703,1
54704,1
54705,1
54706,1
54707,1
54708,1
54709,1
54710,1
54711,1
54712,1
54713,1
54714,1
54715,1
54716,1
54717,1
54718,1
54719,1
54720,1
54721,1
54722,1
54723,1
54724,1
54725,1
54726,1
54727,1
54728,1
54729,1
54730,1
54731,1
54732,1
54733,1
54734,1
54735,1
54736,1
54737,1
54738,1
54739,1
54740,1
54741,1
54742,1
54743,1
54744,1
54745,1
54746,1
54747,1
54748,1
54749,0
54750,1
54751,1
54752,1
54753,1
54754,1
54755,1
54756,1
54757,1
54758,1
54759,0
54760,1
54761,1
54762,1
54763,1
54764,1
54765,1
54766,1
54767,1
54768,1
54769,1
54770,0
54771,0
54772,0
54773,0
54774,0
54775,1
54776,0
54777,0
54778,0
54779,0
54780,0
54781,0
54782,0
54783,0
54784,0
54785,0
54786,0
54787,0
54788,0
54789,0
54790,0
54791,0
54792,0
54793,0
54794,0
54795,0
54796,0
54797,0
54798,0
54799,0
54800,1
54801,1
54802,1
54803,1
54804,1
54805,1
54806,1
54807,1
54808,1
54809,1
54810,1
54811,1
54812,0
54813,1
54814,1
54815,1
54816,1
54817,1
54818,1
54819,1
54820,1
54821,1
54822,1
54823,1
54824,1
54825,1
54826,1
54827,1
54828,0
54829,1
54830,1
54831,0
54832,1
54833,1
54834,1
54835,0
54836,0
54837,0
54838,0
54839,0
54840,0
54841,0
54842,1
54843,1
54844,2
54845,1
54846,1
54847,1
54848,1
54849,1
54850,1
54851,1
54852,1
54853,2
54854,1
54855,1
54856,0
54857,1
54858,0
54859,0
54860,1
54861,1
54862,1
54863,1
54864,1
54865,1
54866,1
54867,1
54868,1
54869,1
54870,1
54871,1
54872,1
54873,1
54874,1
54875,1
54876,1
54877,1
54878,1
54879,0
54880,0
54881,0
54882,0
54883,1
54884,1
54885,1
54886,1
54887,1
54888,0
54889,1
54890,1
54891,1
54892,1
54893,1
54894,1
54895,1
54896,1
54897,1
54898,1
54899,1
54900,0
54901,1
54902,1
54903,1
54904,1
54905,2
54906,1
54907,0
54908,1
54909,1
54910,1
54911,1
54912,1
54913,0
54914,1
54915,0
54916,1
54917,1
54918,0
54919,0
54920,0
54921,0
54922,0
54923,0
54924,0
54925,0
54926,0
54927,1
54928,1
54929,1
54930,1
54931,0
54932,1
54933,1
54934,1
54935,1
54936,1
54937,1
54938,1
54939,1
54940,1
54941,1
54942,1
54943,1
54944,1
54945,1
54946,1
54947,1
54948,1
54949,1
54950,1
54951,1
54952,1
54953,1
54954,0
54955,0
54956,0
54957,0
54958,0
54959,1
54960,1
54961,1
54962,1
54963,1
54964,1
54965,1
54966,1
54967,0
54968,1
54969,1
54970,2
54971,0
54972,0
54973,1
54974,1
54975,1
54976,1
54977,1
54978,1
54979,1
54980,1
54981,1
54982,1
54983,1
54984,1
54985,1
54986,1
54987,0
54988,0
54989,0
54990,0
54991,0
54992,0
54993,0
54994,0
54995,0
54996,0
54997,0
54998,0
54999,0
55000,0
55001,0
55002,0
55003,0
55004,0
55005,0
55006,0
55007,0
55008,0
55009,0
55010,0
55011,0
55012,0
55013,1
55014,0
55015,0
55016,1
55017,0
55018,1
55019,1
55020,1
55021,1
55022,1
55023,1
55024,1
55025,1
55026,1
55027,1
55028,1
55029,0
55030,0
55031,1
55032,1
55033,1
55034,0
55035,1
55036,0
55037,0
55038,0
55039,0
55040,0
55041,0
55042,0
55043,0
55044,0
55045,0
55046,0
55047,0
55048,2
55049,1
55050,1
55051,1
55052,1
55053,1
55054,1
55055,1
55056,1
55057,0
55058,0
55059,0
55060,1
55061,1
55062,1
55063,0
55064,0
55065,0
55066,0
55067,0
55068,0
55069,0
55070,0
55071,1
55072,1
55073,1
55074,1
55075,1
55076,1
55077,1
55078,1
55079,1
55080,1
55081,1
55082,1
55083,1
55084,1
55085,1
55086,1
55087,1
55088,1
55089,1
55090,1
55091,1
55092,1
55093,1
55094,1
55095,1
55096,1
55097,0
55098,2
55099,0
55100,1
55101,1
55102,1
55103,1
55104,1
55105,1
55106,1
55107,1
55108,1
55109,1
55110,1
55111,1
55112,1
55113,1
55114,1
55115,1
55116,0
55117,1
55118,1
55119,1
55120,1
55121,1
55122,1
55123,1
55124,1
55125,1
55126,1
55127,1
55128,1
55129,1
55130,1
55131,1
55132,0
55133,1
55134,1
55135,1
55136,1
55137,1
55138,2
55139,1
55140,1
55141,1
55142,1
55143,1
55144,1
55145,1
55146,1
55147,1
55148,1
55149,1
55150,1
55151,1
55152,1
55153,1
55154,1
55155,1
55156,1
55157,0
55158,0
55159,0
55160,0
55161,0
55162,0
55163,0
55164,0
55165,0
55166,0
55167,1
55168,1
55169,1
55170,0
55171,0
55172,0
55173,0
55174,0
55175,0
55176,0
55177,0
55178,0
55179,0
55180,1
55181,1
55182,1
55183,1
55184,1
55185,1
55186,2
55187,1
55188,1
55189,1
55190,1
55191,1
55192,1
55193,1
55194,1
55195,1
55196,1
55197,1
55198,1
55199,1
55200,0
55201,1
55202,1
55203,1
55204,1
55205,1
55206,1
55207,1
55208,1
55209,1
55210,1
55211,1
55212,1
55213,1
55214,1
55215,1
55216,1
55217,1
55218,1
55219,1
55220,0
55221,0
55222,1
55223,1
55224,1
55225,1
55226,1
55227,1
55228,1
55229,1
55230,1
55231,1
55232,1
55233,0
55234,1
55235,1
55236,1
55237,1
55238,1
55239,1
55240,0
55241,2
55242,0
55243,0
55244,1
55245,1
55246,1
55247,1
55248,1
55249,1
55250,1
55251,1
55252,0
55253,0
55254,1
55255,0
55256,0
55257,1
55258,1
55259,1
55260,1
55261,1
55262,1
55263,1
55264,1
55265,1
55266,1
55267,1
55268,1
